clamp_magnitude,forward,forward_ci95,sideways,sideways_ci95,n_participants,ballistic_fraction,sample_percent,panel,path_type
81.43096234309623,-4.909409431654773,,15.084302888298584,,,0.4,40.0,Human,smoothed_path
82.13389121338912,-4.891749456692329,,15.081131882994548,,,0.4,40.0,Human,smoothed_path
82.836820083682,-4.876592472547124,,15.069381737227953,,,0.4,40.0,Human,smoothed_path
83.5397489539749,-4.864009038402807,,15.048546683040133,,,0.4,40.0,Human,smoothed_path
84.24267782426777,-4.854043569870264,,15.018153049635,,,0.4,40.0,Human,smoothed_path
84.94560669456067,-4.846712532848884,,14.977761778703556,,,0.4,40.0,Human,smoothed_path
85.64853556485355,-4.842002875109931,,14.926970787692746,,,0.4,40.0,Human,smoothed_path
86.35146443514644,-4.839870702042547,,14.865417166356139,,,0.4,40.0,Human,smoothed_path
87.05439330543932,-4.840240200019273,,14.792779191681293,,,0.4,40.0,Human,smoothed_path
87.75732217573221,-4.8430028080820104,,14.708778146327171,,,0.4,40.0,Human,smoothed_path
88.46025104602509,-4.848016636184528,,14.613179926050126,,,0.4,40.0,Human,smoothed_path
89.16317991631799,-4.855106126105877,,14.50579642226118,,,0.4,40.0,Human,smoothed_path
89.86610878661087,-4.864061949412092,,14.386486666845773,,,0.4,40.0,Human,smoothed_path
90.56903765690376,-4.874641135517362,,14.255157727681782,,,0.4,40.0,Human,smoothed_path
91.27196652719664,-4.886567421994618,,14.111765344896952,,,0.4,40.0,Human,smoothed_path
91.97489539748953,-4.899531818806204,,13.956314299785362,,,0.4,40.0,Human,smoothed_path
92.67782426778243,-4.913193378051985,,13.788858510420576,,,0.4,40.0,Human,smoothed_path
93.3807531380753,-4.9271801611333945,,13.609500850317666,,,0.4,40.0,Human,smoothed_path
94.0836820083682,-4.941090395862444,,13.418392688959909,,,0.4,40.0,Human,smoothed_path
94.78661087866108,-4.95449381694824,,13.215733155566388,,,0.4,40.0,Human,smoothed_path
95.48953974895397,-4.966933184401776,,13.001768130078723,,,0.4,40.0,Human,smoothed_path
96.19246861924685,-4.977925975637307,,12.776788967933847,,,0.4,40.0,Human,smoothed_path
96.89539748953975,-4.98696624833302,,12.54113096770945,,,0.4,40.0,Human,smoothed_path
97.59832635983263,-4.993526672359938,,12.2951715931288,,,0.4,40.0,Human,smoothed_path
98.30125523012552,-4.997060730209574,,12.03932846314234,,,0.4,40.0,Human,smoothed_path
99.0041841004184,-4.997005086264343,,11.774057125824495,,,0.4,40.0,Human,smoothed_path
99.7071129707113,-4.9927821258808995,,11.499848633597875,,,0.4,40.0,Human,smoothed_path
100.41004184100417,-4.983802665524689,,11.217226938797126,,,0.4,40.0,Human,smoothed_path
101.11297071129707,-4.969468835042917,,10.926746129789557,,,0.4,40.0,Human,smoothed_path
101.81589958158995,-4.949177132544896,,10.628987528769692,,,0.4,40.0,Human,smoothed_path
102.51882845188284,-4.9223216512394,,10.32455667293557,,,0.4,40.0,Human,smoothed_path
103.22175732217572,-4.888297475940501,,10.014080201043214,,,0.4,40.0,Human,smoothed_path
103.92468619246861,-4.846504244795704,,9.698202667333696,,,0.4,40.0,Human,smoothed_path
104.62761506276149,-4.7963498691302116,,9.377583304557254,,,0.4,40.0,Human,smoothed_path
105.33054393305439,-4.73725440117338,,9.05289275730507,,,0.4,40.0,Human,smoothed_path
106.03347280334727,-4.668654035890288,,8.724809806135617,,,0.4,40.0,Human,smoothed_path
106.73640167364016,-4.5900052292513145,,8.394018102081473,,,0.4,40.0,Human,smoothed_path
107.43933054393305,-4.500788911119221,,8.061202930084415,,,0.4,40.0,Human,smoothed_path
108.14225941422593,-4.400514766613313,,7.727048018767295,,,0.4,40.0,Human,smoothed_path
108.84518828451883,-4.288725555431306,,7.392232412751248,,,0.4,40.0,Human,smoothed_path
109.5481171548117,-4.16500143428748,,7.057427422500872,,,0.4,40.0,Human,smoothed_path
110.2510460251046,-4.028964243481772,,6.72329366546269,,,0.4,40.0,Human,smoothed_path
110.95397489539748,-3.8802817147724005,,6.390478211083337,,,0.4,40.0,Human,smoothed_path
111.65690376569037,-3.718671554307136,,6.059611841177778,,,0.4,40.0,Human,smoothed_path
112.35983263598325,-3.5439053514945114,,5.731306436085181,,,0.4,40.0,Human,smoothed_path
113.06276150627615,-3.3558122624774978,,5.40615249611326,,,0.4,40.0,Human,smoothed_path
113.76569037656903,-3.1542824154107705,,5.084716806940001,,,0.4,40.0,Human,smoothed_path
114.46861924686192,-2.9392699841265677,,4.767540256914584,,,0.4,40.0,Human,smoothed_path
115.1715481171548,-2.7107958770777727,,4.4551358135741665,,,0.4,40.0,Human,smoothed_path
115.8744769874477,-2.468949989725052,,4.147986666158137,,,0.4,40.0,Human,smoothed_path
116.57740585774057,-2.21389297082531,,3.8465445404434417,,,0.4,40.0,Human,smoothed_path
117.28033472803347,-1.9458574563960922,,3.5512281918222426,,,0.4,40.0,Human,smoothed_path
117.98326359832635,-1.6651487294703728,,3.262422082176089,,,0.4,40.0,Human,smoothed_path
118.68619246861924,-1.3721447690891047,,2.980475245741823,,,0.4,40.0,Human,smoothed_path
119.38912133891212,-1.0672956582564934,,2.705700348789448,,,0.4,40.0,Human,smoothed_path
120.09205020920501,-0.7511223277318334,,2.438372947512625,,,0.4,40.0,Human,smoothed_path
120.79497907949789,-0.42421462046096714,,2.178730948044497,,,0.4,40.0,Human,smoothed_path
121.49790794979079,-0.08722867004620516,,1.9269742719297955,,,0.4,40.0,Human,smoothed_path
122.20083682008368,0.25911640421249704,,1.6832647296892884,,,0.4,40.0,Human,smoothed_path
122.90376569037656,0.6140424736475133,,1.447726104286163,,,0.4,40.0,Human,smoothed_path
123.60669456066945,0.9767170261096005,,1.220444445334676,,,0.4,40.0,Human,smoothed_path
124.30962343096233,1.3462584097752224,,1.001468573771396,,,0.4,40.0,Human,smoothed_path
125.01255230125523,1.7217416535366197,,0.790810795437375,,,0.4,40.0,Human,smoothed_path
125.7154811715481,2.1022048132294016,,0.5884478206008343,,,0.4,40.0,Human,smoothed_path
126.418410041841,2.4866557840280294,,0.39432188489440145,,,0.4,40.0,Human,smoothed_path
127.12133891213388,2.874079511076492,,0.2083420654669701,,,0.4,40.0,Human,smoothed_path
127.82426778242677,3.26344552299648,,0.030385784379790337,,,0.4,40.0,Human,smoothed_path
128.52719665271965,3.6537157064913446,,-0.13969951056071128,,,0.4,40.0,Human,smoothed_path
129.23012552301253,4.0438522349941,,-0.30209449921206954,,,0.4,40.0,Human,smoothed_path
129.93305439330544,4.432825560323231,,-0.4570059902921117,,,0.4,40.0,Human,smoothed_path
130.63598326359832,4.819622373725017,,-0.6046647857294081,,,0.4,40.0,Human,smoothed_path
131.3389121338912,5.2032534415824765,,-0.7453234252682434,,,0.4,40.0,Human,smoothed_path
132.04184100418408,5.582761221518335,,-0.8792538300296774,,,0.4,40.0,Human,smoothed_path
132.744769874477,5.957227166644121,,-1.0067448651563065,,,0.4,40.0,Human,smoothed_path
133.44769874476987,6.325778629305001,,-1.1280998428769566,,,0.4,40.0,Human,smoothed_path
134.15062761506275,6.687595280805677,,-1.2436339882808136,,,0.4,40.0,Human,smoothed_path
134.85355648535563,7.041914970204313,,-1.3536718907540484,,,0.4,40.0,Human,smoothed_path
135.55648535564853,7.388038953225971,,-1.4585449643782002,,,0.4,40.0,Human,smoothed_path
136.2594142259414,7.725336431535233,,-1.5585889405965903,,,0.4,40.0,Human,smoothed_path
136.9623430962343,8.053248352852856,,-1.6541414161099035,,,0.4,40.0,Human,smoothed_path
137.6652719665272,8.37129043350648,,-1.7455394782594191,,,0.4,40.0,Human,smoothed_path
138.36820083682008,8.679055376754054,,-1.8331174291007595,,,0.4,40.0,Human,smoothed_path
139.07112970711296,8.976214272372928,,-1.9172046279753292,,,0.4,40.0,Human,smoothed_path
139.77405857740584,9.2625171753198,,-1.9981234706731756,,,0.4,40.0,Human,smoothed_path
140.47698744769875,9.537792873484005,,-2.0761875212808327,,,0.4,40.0,Human,smoothed_path
141.17991631799163,9.801947866426154,,-2.1516998105591076,,,0.4,40.0,Human,smoothed_path
141.8828451882845,10.0549645882734,,-2.224951312244295,,,0.4,40.0,Human,smoothed_path
142.58577405857739,10.29689891840298,,-2.2962196060623925,,,0.4,40.0,Human,smoothed_path
143.2887029288703,10.52787703298305,,-2.365767733544512,,,0.4,40.0,Human,smoothed_path
143.99163179916317,10.748091658674769,,-2.433843249989254,,,0.4,40.0,Human,smoothed_path
144.69456066945605,10.957797796689224,,-2.5006774731919448,,,0.4,40.0,Human,smoothed_path
145.39748953974893,11.157307990827189,,-2.5664849269070866,,,0.4,40.0,Human,smoothed_path
146.10041841004184,11.346987217041955,,-2.6314629744824645,,,0.4,40.0,Human,smoothed_path
146.80334728033472,11.527247474425394,,-2.695791635749327,,,0.4,40.0,Human,smoothed_path
147.5062761506276,11.69854215833768,,-2.7596335781158907,,,0.4,40.0,Human,smoothed_path
148.20920502092048,11.861360295730833,,-2.8231342709264147,,,0.4,40.0,Human,smoothed_path
148.9121338912134,12.016220720641435,,-2.8864222905435195,,,0.4,40.0,Human,smoothed_path
149.61506276150627,12.163666264464727,,-2.9496097623064688,,,0.4,40.0,Human,smoothed_path
150.31799163179915,12.304258031114282,,-3.012792924524061,,,0.4,40.0,Human,smoothed_path
151.02092050209203,12.438569821681916,,-3.0760527989799353,,,0.4,40.0,Human,smoothed_path
151.72384937238493,12.567182766920869,,-3.1394559520554264,,,0.4,40.0,Human,smoothed_path
152.4267782426778,12.690680218967367,,-3.203055330497446,,,0.4,40.0,Human,smoothed_path
153.1297071129707,12.809642946382244,,-3.2668911560574347,,,0.4,40.0,Human,smoothed_path
153.8326359832636,12.924644669019978,,-3.3309918636771045,,,0.4,40.0,Human,smoothed_path
154.53556485355648,13.03624796159619,,-3.3953750685690087,,,0.4,40.0,Human,smoothed_path
155.23849372384936,13.145000547290088,,-3.460048548402572,,,0.4,40.0,Human,smoothed_path
155.94142259414224,13.251431995433318,,-3.5250112278251584,,,0.4,40.0,Human,smoothed_path
156.64435146443515,13.35605083043062,,-3.5902541536887083,,,0.4,40.0,Human,smoothed_path
157.34728033472803,13.459342052636678,,-3.655761450580575,,,0.4,40.0,Human,smoothed_path
158.0502092050209,13.561765066063817,,-3.721511247539943,,,0.4,40.0,Human,smoothed_path
158.75313807531379,13.663752002578512,,-3.787476568146954,,,0.4,40.0,Human,smoothed_path
159.4560669456067,13.765706427703257,,-3.8536261774728384,,,0.4,40.0,Human,smoothed_path
160.15899581589957,13.868002409293926,,-3.9199253806501466,,,0.4,40.0,Human,smoothed_path
160.86192468619245,13.970983927214567,,-3.986336769041724,,,0.4,40.0,Human,smoothed_path
161.56485355648533,14.074964599665929,,-4.05282091113681,,,0.4,40.0,Human,smoothed_path
162.26778242677824,14.18022770001406,,-4.119336986369134,,,0.4,40.0,Human,smoothed_path
162.97071129707112,14.287026436769725,,-4.185843361024002,,,0.4,40.0,Human,smoothed_path
163.673640167364,14.395584468739974,,-4.252298106272522,,,0.4,40.0,Human,smoothed_path
164.37656903765688,14.506096627254028,,-4.318659459136966,,,0.4,40.0,Human,smoothed_path
165.0794979079498,14.61872981769742,,-4.384886227851264,,,0.4,40.0,Human,smoothed_path
165.78242677824267,14.733624073308768,,-4.450938143635643,,,0.4,40.0,Human,smoothed_path
166.48535564853555,14.850893735241073,,-4.5167761613584165,,,0.4,40.0,Human,smoothed_path
167.18828451882845,14.970628734202897,,-4.58236271191572,,,0.4,40.0,Human,smoothed_path
167.89121338912133,15.092895950516905,,-4.647661909428376,,,0.4,40.0,Human,smoothed_path
168.5941422594142,15.217740631109182,,-4.712639716541425,,,0.4,40.0,Human,smoothed_path
169.2970711297071,15.345187843722892,,-4.777264071223979,,,0.4,40.0,Human,smoothed_path
170.0,15.475243950489993,,-4.841504978514093,,,0.4,40.0,Human,smoothed_path
2.0,-5.352497441307313,,10.326828862437115,,,0.4,40.0,Calibrated 1D,smoothed_path
2.702928870292887,-5.352497441307314,,10.396801885112048,,,0.4,40.0,Calibrated 1D,smoothed_path
3.405857740585774,-5.352497441307311,,10.467805331713514,,,0.4,40.0,Calibrated 1D,smoothed_path
4.108786610878661,-5.352497441307312,,10.53981992412211,,,0.4,40.0,Calibrated 1D,smoothed_path
4.811715481171548,-5.352497441307314,,10.612820807693243,,,0.4,40.0,Calibrated 1D,smoothed_path
5.514644351464435,-5.352497441307314,,10.686777000030578,,,0.4,40.0,Calibrated 1D,smoothed_path
6.217573221757322,-5.352497441307312,,10.761650813165929,,,0.4,40.0,Calibrated 1D,smoothed_path
6.920502092050209,-5.352497441307313,,10.837397251951359,,,0.4,40.0,Calibrated 1D,smoothed_path
7.623430962343096,-5.352497441307312,,10.913963392442131,,,0.4,40.0,Calibrated 1D,smoothed_path
8.326359832635983,-5.352497441307312,,10.991287745154128,,,0.4,40.0,Calibrated 1D,smoothed_path
9.02928870292887,-5.352497441307314,,11.069299609317845,,,0.4,40.0,Calibrated 1D,smoothed_path
9.732217573221757,-5.352497441307314,,11.147918425619396,,,0.4,40.0,Calibrated 1D,smoothed_path
10.435146443514643,-5.352497441307312,,11.227053136407164,,,0.4,40.0,Calibrated 1D,smoothed_path
11.13807531380753,-5.352497441307312,,11.306601563934496,,,0.4,40.0,Calibrated 1D,smoothed_path
11.841004184100418,-5.352497441307314,,11.386449818878686,,,0.4,40.0,Calibrated 1D,smoothed_path
12.543933054393305,-5.352497441307313,,11.466471753088598,,,0.4,40.0,Calibrated 1D,smoothed_path
13.246861924686192,-5.352497441307312,,11.546528472221272,,,0.4,40.0,Calibrated 1D,smoothed_path
13.949790794979078,-5.352497441307313,,11.626467925572271,,,0.4,40.0,Calibrated 1D,smoothed_path
14.652719665271965,-5.352497441307314,,11.706124591913344,,,0.4,40.0,Calibrated 1D,smoothed_path
15.355648535564853,-5.352497441307312,,11.785319281439243,,,0.4,40.0,Calibrated 1D,smoothed_path
16.05857740585774,-5.352497441307314,,11.863859074895586,,,0.4,40.0,Calibrated 1D,smoothed_path
16.761506276150627,-5.352497441307314,,11.941537421504727,,,0.4,40.0,Calibrated 1D,smoothed_path
17.464435146443513,-5.352497441307314,,12.018134417310758,,,0.4,40.0,Calibrated 1D,smoothed_path
18.1673640167364,-5.352497441307314,,12.093417284911563,,,0.4,40.0,Calibrated 1D,smoothed_path
18.870292887029287,-5.352497441307313,,12.167141074119934,,,0.4,40.0,Calibrated 1D,smoothed_path
19.573221757322173,-5.35249744130731,,12.2390496007936,,,0.4,40.0,Calibrated 1D,smoothed_path
20.27615062761506,-5.352497441307312,,12.308876637811222,,,0.4,40.0,Calibrated 1D,smoothed_path
20.97907949790795,-5.352497441307313,,12.37634736789247,,,0.4,40.0,Calibrated 1D,smoothed_path
21.682008368200837,-5.352497441307313,,12.441180102649462,,,0.4,40.0,Calibrated 1D,smoothed_path
22.384937238493723,-5.352497441307312,,12.503088265948161,,,0.4,40.0,Calibrated 1D,smoothed_path
23.08786610878661,-5.352497441307313,,12.561782632443952,,,0.4,40.0,Calibrated 1D,smoothed_path
23.790794979079497,-5.352497441307312,,12.616973804193087,,,0.4,40.0,Calibrated 1D,smoothed_path
24.493723849372383,-5.352497441307312,,12.66837489975751,,,0.4,40.0,Calibrated 1D,smoothed_path
25.19665271966527,-5.352497441307312,,12.715704421507404,,,0.4,40.0,Calibrated 1D,smoothed_path
25.899581589958157,-5.352497441307314,,12.758689258238443,,,0.4,40.0,Calibrated 1D,smoothed_path
26.602510460251043,-5.352497441307314,,12.797067772160378,,,0.4,40.0,Calibrated 1D,smoothed_path
27.30543933054393,-5.352497441307312,,12.83059291221178,,,0.4,40.0,Calibrated 1D,smoothed_path
28.008368200836816,-5.352497441307314,,12.859035289948189,,,0.4,40.0,Calibrated 1D,smoothed_path
28.711297071129707,-5.352497441307314,,12.882186150349865,,,0.4,40.0,Calibrated 1D,smoothed_path
29.414225941422593,-5.352497441307312,,12.899860168157673,,,0.4,40.0,Calibrated 1D,smoothed_path
30.11715481171548,-5.352497441307314,,12.911898001044163,,,0.4,40.0,Calibrated 1D,smoothed_path
30.820083682008367,-5.352497441307314,,12.918168534219001,,,0.4,40.0,Calibrated 1D,smoothed_path
31.523012552301253,-5.352497441307312,,12.918570756978971,,,0.4,40.0,Calibrated 1D,smoothed_path
32.22594142259414,-5.352497441307313,,12.91303522011804,,,0.4,40.0,Calibrated 1D,smoothed_path
32.92887029288703,-5.352497441307314,,12.901525033740931,,,0.4,40.0,Calibrated 1D,smoothed_path
33.63179916317991,-5.352497441307314,,12.884036377461227,,,0.4,40.0,Calibrated 1D,smoothed_path
34.3347280334728,-5.352497441307312,,12.86059850868384,,,0.4,40.0,Calibrated 1D,smoothed_path
35.037656903765686,-5.352497441307312,,12.831273269056016,,,0.4,40.0,Calibrated 1D,smoothed_path
35.74058577405857,-5.352497441307314,,12.796154103561964,,,0.4,40.0,Calibrated 1D,smoothed_path
36.44351464435146,-5.352497441307312,,12.755364620471422,,,0.4,40.0,Calibrated 1D,smoothed_path
37.146443514644346,-5.352497441307312,,12.709056732814432,,,0.4,40.0,Calibrated 1D,smoothed_path
37.84937238493723,-5.352497441307314,,12.657408432708309,,,0.4,40.0,Calibrated 1D,smoothed_path
38.55230125523012,-5.352497441307313,,12.600621258289397,,,0.4,40.0,Calibrated 1D,smoothed_path
39.255230125523006,-5.352497441307312,,12.538917518923567,,,0.4,40.0,Calibrated 1D,smoothed_path
39.9581589958159,-5.352497441307313,,12.472537347654235,,,0.4,40.0,Calibrated 1D,smoothed_path
40.66108786610879,-5.352497441307312,,12.401735650516988,,,0.4,40.0,Calibrated 1D,smoothed_path
41.36401673640167,-5.352497441307312,,12.326779020560139,,,0.4,40.0,Calibrated 1D,smoothed_path
42.06694560669456,-5.352497441307312,,12.247942680434058,,,0.4,40.0,Calibrated 1D,smoothed_path
42.76987447698745,-5.352497441307312,,12.165507511607956,,,0.4,40.0,Calibrated 1D,smoothed_path
43.47280334728033,-5.352497441307312,,12.079757221058953,,,0.4,40.0,Calibrated 1D,smoothed_path
44.17573221757322,-5.352497441307312,,11.99097568809536,,,0.4,40.0,Calibrated 1D,smoothed_path
44.87866108786611,-5.352497441307312,,11.89944452526427,,,0.4,40.0,Calibrated 1D,smoothed_path
45.58158995815899,-5.352497441307314,,11.805440878461155,,,0.4,40.0,Calibrated 1D,smoothed_path
46.28451882845188,-5.352497441307313,,11.70923548276794,,,0.4,40.0,Calibrated 1D,smoothed_path
46.98744769874477,-5.352497441307314,,11.611090982495432,,,0.4,40.0,Calibrated 1D,smoothed_path
47.69037656903765,-5.352497441307314,,11.5112605166273,,,0.4,40.0,Calibrated 1D,smoothed_path
48.39330543933054,-5.352497441307312,,11.409986564516526,,,0.4,40.0,Calibrated 1D,smoothed_path
49.096234309623426,-5.352497441307314,,11.307500041365525,,,0.4,40.0,Calibrated 1D,smoothed_path
49.79916317991631,-5.352497441307314,,11.20401962876134,,,0.4,40.0,Calibrated 1D,smoothed_path
50.5020920502092,-5.352497441307312,,11.099751322320646,,,0.4,40.0,Calibrated 1D,smoothed_path
51.205020920502086,-5.352497441307314,,10.994888176266503,,,0.4,40.0,Calibrated 1D,smoothed_path
51.90794979079497,-5.352497441307313,,10.889610223422531,,,0.4,40.0,Calibrated 1D,smoothed_path
52.61087866108786,-5.352497441307314,,10.784084548561495,,,0.4,40.0,Calibrated 1D,smoothed_path
53.313807531380746,-5.352497441307312,,10.678465493165133,,,0.4,40.0,Calibrated 1D,smoothed_path
54.01673640167363,-5.352497441307314,,10.57289497031816,,,0.4,40.0,Calibrated 1D,smoothed_path
54.71966527196653,-5.352497441307314,,10.467502869552014,,,0.4,40.0,Calibrated 1D,smoothed_path
55.42259414225941,-5.352497441307312,,10.362407532862175,,,0.4,40.0,Calibrated 1D,smoothed_path
