candidateModel,parameterization,negLogLik,rmse,elapsedSeconds,nRows,nParams,AIC,BIC,recovered_propVar_mouse,recovered_propVar_trackpad,recovered_visVarSlope,recovered_retention,recovered_lr,recovered_raw_propVar_mouse,recovered_raw_propVar_trackpad,recovered_raw_visVarSlope,recovered_raw_retention,recovered_raw_lr,recovered_raw_visVarInt,recovered_visVarInt,recovered_raw_motorVar_mouse,recovered_motorVar_mouse,recovered_raw_motorVar_trackpad,recovered_motorVar_trackpad,subsetSlug,subsetLabel,syntheticId,drawIndex,generatingModel,true_propVar_mouse,true_propVar_trackpad,true_visVarSlope,true_retention,true_lr,true_raw_propVar_mouse,true_raw_propVar_trackpad,true_raw_visVarSlope,true_raw_retention,true_raw_lr,true_raw_visVarInt,true_visVarInt,true_raw_motorVar_mouse,true_motorVar_mouse,true_raw_motorVar_trackpad,true_motorVar_trackpad,fitSeed,recovered_senseVar_mouse,recovered_senseVar_trackpad,recovered_c,recovered_raw_senseVar_mouse,recovered_raw_senseVar_trackpad,recovered_raw_c,true_senseVar_mouse,true_senseVar_trackpad,true_c,true_raw_senseVar_mouse,true_raw_senseVar_trackpad,true_raw_c
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,148553.0064485956,15.641051783352477,1081.6334974000056,20800,5,297116.0128971912,297155.72643851966,1000.0,44.50214683973519,0.017598188586523244,0.9878556501901293,0.062178265494268345,1000.0,44.50214683973519,0.017598188586523244,0.9878556501901293,0.062178265494268345,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0015,15,MeanTimeseriesCausalInf,,,,0.9720421504251568,0.8448308335821064,,,,0.9720421504251568,0.8448308335821064,,,,,,,1214045016,,,,,,,6873.758949323932,2186.2196242732234,0.10969280473904362,6873.758949323932,2186.2196242732234,0.10969280473904362
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,72310.58063198919,8.178920320564067,209.6636969000101,20800,5,144631.16126397837,144670.8748053068,1000.0,1000.0,0.4001759873536238,0.9885149941914843,0.027652035723281298,1000.0,1000.0,0.4001759873536238,0.9885149941914843,0.027652035723281298,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0016,16,MeanTimeseriesCausalInf,,,,0.9871427576910805,0.9443540472487475,,,,0.9871427576910805,0.9443540472487475,,,,,,,1598075980,,,,,,,1951.8896963134139,795.0268853694732,0.6911228095215061,1951.8896963134139,795.0268853694732,0.6911228095215061
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,66093.66506805741,7.070121912671389,310.41757789999247,20800,5,132197.33013611482,132237.04367744326,,,,0.9875495032377274,0.9998664567378338,,,,0.9875495032377274,0.9998664567378338,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0016,16,MeanTimeseriesCausalInf,,,,0.9871427576910805,0.9443540472487475,,,,0.9871427576910805,0.9443540472487475,,,,,,,278569206,1967.7389918118593,800.5393222772037,0.7503415954456034,1967.7389918118593,800.5393222772037,0.7503415954456034,1951.8896963134139,795.0268853694732,0.6911228095215061,1951.8896963134139,795.0268853694732,0.6911228095215061
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,68699.51998089689,7.571681368513352,1154.0809070999967,20800,5,137409.03996179378,137448.75350312222,1000.0,340.9153448270214,0.2299793027369978,0.9904413191678598,0.020788656468743436,1000.0,340.9153448270214,0.2299793027369978,0.9904413191678598,0.020788656468743436,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0016,16,MeanTimeseriesCausalInf,,,,0.9871427576910805,0.9443540472487475,,,,0.9871427576910805,0.9443540472487475,,,,,,,1983978042,,,,,,,1951.8896963134139,795.0268853694732,0.6911228095215061,1951.8896963134139,795.0268853694732,0.6911228095215061
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,126010.19134575105,14.731687007239696,254.54090660001384,20800,5,252030.3826915021,252070.09623283055,740.4884951275958,1000.0,0.36161107013870475,0.9723483773034626,0.17211604699497113,740.4884951275958,1000.0,0.36161107013870475,0.9723483773034626,0.17211604699497113,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0017,17,MeanTimeseriesCausalInf,,,,0.9597081795107666,0.8088651714625199,,,,0.9597081795107666,0.8088651714625199,,,,,,,432927477,,,,,,,1489.856381223905,972.8837613332729,0.07020033989970127,1489.856381223905,972.8837613332729,0.07020033989970127
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,65890.29222027588,7.007768479708289,461.22883659999934,20800,5,131790.58444055176,131830.2979818802,,,,0.9596001582387629,0.8916432294197466,,,,0.9596001582387629,0.8916432294197466,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0017,17,MeanTimeseriesCausalInf,,,,0.9597081795107666,0.8088651714625199,,,,0.9597081795107666,0.8088651714625199,,,,,,,1683359869,1498.443458457223,979.687214187438,0.07781033918927713,1498.443458457223,979.687214187438,0.07781033918927713,1489.856381223905,972.8837613332729,0.07020033989970127,1489.856381223905,972.8837613332729,0.07020033989970127
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,96787.65198559602,11.986525266811318,808.0092595000169,20800,5,193585.30397119204,193625.01751252048,1000.0,800.8860649690502,0.1949007206193923,0.9730254717048058,0.15577160523288644,1000.0,800.8860649690502,0.1949007206193923,0.9730254717048058,0.15577160523288644,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0017,17,MeanTimeseriesCausalInf,,,,0.9597081795107666,0.8088651714625199,,,,0.9597081795107666,0.8088651714625199,,,,,,,2146684641,,,,,,,1489.856381223905,972.8837613332729,0.07020033989970127,1489.856381223905,972.8837613332729,0.07020033989970127
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,96416.50010112976,10.635178712990735,267.57603799999924,20800,5,192843.0002022595,192882.71374358796,212.7369398611109,1000.0,0.18719769327951344,0.9863043548840453,0.04755594581879067,212.7369398611109,1000.0,0.18719769327951344,0.9863043548840453,0.04755594581879067,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0018,18,MeanTimeseriesCausalInf,,,,0.9838107650656728,0.8398770632719164,,,,0.9838107650656728,0.8398770632719164,,,,,,,1780701157,,,,,,,3124.5263820048563,3595.6338757781,0.24004703117244133,3124.5263820048563,3595.6338757781,0.24004703117244133
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,66141.76787841156,7.073330720623597,446.61797829999705,20800,5,132293.5357568231,132333.24929815155,,,,0.9836472584666847,0.9536444309805577,,,,0.9836472584666847,0.9536444309805577,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0018,18,MeanTimeseriesCausalInf,,,,0.9838107650656728,0.8398770632719164,,,,0.9838107650656728,0.8398770632719164,,,,,,,1932572253,3133.870241934303,3594.6044234704464,0.27181117780370434,3133.870241934303,3594.6044234704464,0.27181117780370434,3124.5263820048563,3595.6338757781,0.24004703117244133,3124.5263820048563,3595.6338757781,0.24004703117244133
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,72504.88739372489,8.141585825543528,1036.4583051999798,20800,5,145019.77478744977,145059.4883287782,86.45871125744445,1000.0,0.02347372179997633,0.992830575716452,0.024563272453529465,86.45871125744445,1000.0,0.02347372179997633,0.992830575716452,0.024563272453529465,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0018,18,MeanTimeseriesCausalInf,,,,0.9838107650656728,0.8398770632719164,,,,0.9838107650656728,0.8398770632719164,,,,,,,451844224,,,,,,,3124.5263820048563,3595.6338757781,0.24004703117244133,3124.5263820048563,3595.6338757781,0.24004703117244133
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,210406.0513024454,19.489057121970056,231.47245269999257,20800,5,420822.1026048908,420861.81614621927,225.30001366314755,1000.0,0.2045956448488411,0.970186971511916,0.21419596641407823,225.30001366314755,1000.0,0.2045956448488411,0.970186971511916,0.21419596641407823,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0019,19,MeanTimeseriesCausalInf,,,,0.960144029883166,0.9692029331249719,,,,0.960144029883166,0.9692029331249719,,,,,,,1418278176,,,,,,,1674.817548900606,3038.210902461549,0.06052598930112135,1674.817548900606,3038.210902461549,0.06052598930112135
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,66126.87607302808,7.123587000301852,527.7120136000158,20800,5,132263.75214605615,132303.4656873846,,,,0.9603168386333271,0.9173594014250983,,,,0.9603168386333271,0.9173594014250983,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0019,19,MeanTimeseriesCausalInf,,,,0.960144029883166,0.9692029331249719,,,,0.960144029883166,0.9692029331249719,,,,,,,519088317,1675.3878040174466,3028.6554597856216,0.05722857643016756,1675.3878040174466,3028.6554597856216,0.05722857643016756,1674.817548900606,3038.210902461549,0.06052598930112135,1674.817548900606,3038.210902461549,0.06052598930112135
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,167307.40579170227,18.004843608410905,819.5674698999792,20800,5,334624.81158340455,334664.525124733,61.418644291611514,934.8408767691409,0.01259711029546153,0.9803041346776437,0.1664488383290353,61.418644291611514,934.8408767691409,0.01259711029546153,0.9803041346776437,0.1664488383290353,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0019,19,MeanTimeseriesCausalInf,,,,0.960144029883166,0.9692029331249719,,,,0.960144029883166,0.9692029331249719,,,,,,,1247270163,,,,,,,1674.817548900606,3038.210902461549,0.06052598930112135,1674.817548900606,3038.210902461549,0.06052598930112135
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,73925.67973946218,8.098421592858374,177.94307700000354,20800,5,147861.35947892437,147901.0730202528,1000.0,420.10802840595727,0.34667241685470246,0.9609314572949699,0.19106629882011134,1000.0,420.10802840595727,0.34667241685470246,0.9609314572949699,0.19106629882011134,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0000,0,MeanTimeseriesVectorBCC,117.39158906269545,33.03644694875382,0.08305933504199169,0.977177930671538,0.1337127192856626,117.39158906269545,33.03644694875382,0.08305933504199169,0.977177930671538,0.1337127192856626,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,19589705,,,,,,,,,,,,
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,81659.2068901904,10.021548541978259,394.9052675999992,20800,5,163328.4137803808,163368.12732170924,,,,0.9362585952216116,1.0,,,,0.9362585952216116,1.0,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0000,0,MeanTimeseriesVectorBCC,117.39158906269545,33.03644694875382,0.08305933504199169,0.977177930671538,0.1337127192856626,117.39158906269545,33.03644694875382,0.08305933504199169,0.977177930671538,0.1337127192856626,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,293992376,2828.9906701779964,1357.7364742126526,0.09829061361487913,2828.9906701779964,1357.7364742126526,0.09829061361487913,,,,,,
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,66064.0946875554,7.045332713404172,1095.8207754000032,20800,5,132138.1893751108,132177.90291643923,117.83666711872776,33.075573539221764,0.08375930523879872,0.9769370203682148,0.13430930284151443,117.83666711872776,33.075573539221764,0.08375930523879872,0.9769370203682148,0.13430930284151443,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0000,0,MeanTimeseriesVectorBCC,117.39158906269545,33.03644694875382,0.08305933504199169,0.977177930671538,0.1337127192856626,117.39158906269545,33.03644694875382,0.08305933504199169,0.977177930671538,0.1337127192856626,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,1676247005,,,,,,,,,,,,
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,87673.19699643517,9.22168162289848,210.75208080001175,20800,5,175356.39399287035,175396.1075341988,321.3481432986507,1000.0,0.20511246397130786,0.9626734363240639,0.15495699670858523,321.3481432986507,1000.0,0.20511246397130786,0.9626734363240639,0.15495699670858523,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0001,1,MeanTimeseriesVectorBCC,230.28305610381747,424.06421499644347,0.010642652136096945,0.9659003983153875,0.10557437127401108,230.28305610381747,424.06421499644347,0.010642652136096945,0.9659003983153875,0.10557437127401108,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,374092095,,,,,,,,,,,,
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,77143.0717390044,9.178464610943475,379.70935269998154,20800,5,154296.1434780088,154335.85701933724,,,,0.9486394226364047,1.0,,,,0.9486394226364047,1.0,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0001,1,MeanTimeseriesVectorBCC,230.28305610381747,424.06421499644347,0.010642652136096945,0.9659003983153875,0.10557437127401108,230.28305610381747,424.06421499644347,0.010642652136096945,0.9659003983153875,0.10557437127401108,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,2045594891,3723.405601363127,3703.797336235306,0.09214243554873482,3723.405601363127,3703.797336235306,0.09214243554873482,,,,,,
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,66019.36581958874,7.081145916814471,981.7775120000006,20800,5,132048.73163917748,132088.44518050592,428.4999382607876,1000.0,0.012130722969828802,0.9658289000490403,0.10379744165635035,428.4999382607876,1000.0,0.012130722969828802,0.9658289000490403,0.10379744165635035,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0001,1,MeanTimeseriesVectorBCC,230.28305610381747,424.06421499644347,0.010642652136096945,0.9659003983153875,0.10557437127401108,230.28305610381747,424.06421499644347,0.010642652136096945,0.9659003983153875,0.10557437127401108,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,252665594,,,,,,,,,,,,
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,69409.98670976122,7.531316894656663,180.38964980002493,20800,5,138829.97341952243,138869.68696085087,1000.0,696.6815833295142,0.3596505249932833,0.9536169601182523,0.1208520945100608,1000.0,696.6815833295142,0.3596505249932833,0.9536169601182523,0.1208520945100608,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0002,2,MeanTimeseriesVectorBCC,386.8950976469008,127.78561513996316,0.16095019255734336,0.9541946719216047,0.0955006834784729,386.8950976469008,127.78561513996316,0.16095019255734336,0.9541946719216047,0.0955006834784729,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,1105256821,,,,,,,,,,,,
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,69756.84230512983,7.825417204924971,383.6214327000198,20800,5,139523.68461025966,139563.3981515881,,,,0.9367417425232434,1.0,,,,0.9367417425232434,1.0,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0002,2,MeanTimeseriesVectorBCC,386.8950976469008,127.78561513996316,0.16095019255734336,0.9541946719216047,0.0955006834784729,386.8950976469008,127.78561513996316,0.16095019255734336,0.9541946719216047,0.0955006834784729,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,2032285484,2572.7578066551528,1383.2152215580024,0.16401837201715921,2572.7578066551528,1383.2152215580024,0.16401837201715921,,,,,,
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,65940.28246067459,7.0181207669207595,973.5868063000089,20800,5,131890.56492134917,131930.2784626776,365.9735943488876,122.18171145622183,0.1603229552380277,0.9566206837978876,0.09175796749753554,365.9735943488876,122.18171145622183,0.1603229552380277,0.9566206837978876,0.09175796749753554,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0002,2,MeanTimeseriesVectorBCC,386.8950976469008,127.78561513996316,0.16095019255734336,0.9541946719216047,0.0955006834784729,386.8950976469008,127.78561513996316,0.16095019255734336,0.9541946719216047,0.0955006834784729,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,355472366,,,,,,,,,,,,
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,66382.99503276414,7.13971603166602,231.18149509999785,20800,5,132775.99006552828,132815.70360685672,326.98175935541053,1000.0,0.48305881247581084,0.9605499646447103,0.06289472063976198,326.98175935541053,1000.0,0.48305881247581084,0.9605499646447103,0.06289472063976198,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0003,3,MeanTimeseriesVectorBCC,145.60092951466711,177.5930583788578,0.28780703907215177,0.956234231012419,0.06038121102465995,145.60092951466711,177.5930583788578,0.28780703907215177,0.956234231012419,0.06038121102465995,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,859334675,,,,,,,,,,,,
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,67012.81019773442,7.3266597589448486,284.3905672999972,20800,5,134035.62039546884,134075.33393679728,,,,0.9484512576373993,1.0,,,,0.9484512576373993,1.0,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0003,3,MeanTimeseriesVectorBCC,145.60092951466711,177.5930583788578,0.28780703907215177,0.956234231012419,0.06038121102465995,145.60092951466711,177.5930583788578,0.28780703907215177,0.956234231012419,0.06038121102465995,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,294291689,2254.3164174468625,1330.924034149117,0.5490316361996692,2254.3164174468625,1330.924034149117,0.5490316361996692,,,,,,
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,65961.08711821437,7.073377245414512,1142.0015699000214,20800,5,131932.17423642875,131971.8877777572,162.74250172703566,203.99373877145203,0.28747294859049183,0.9601196504281144,0.05379859022187425,162.74250172703566,203.99373877145203,0.28747294859049183,0.9601196504281144,0.05379859022187425,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0003,3,MeanTimeseriesVectorBCC,145.60092951466711,177.5930583788578,0.28780703907215177,0.956234231012419,0.06038121102465995,145.60092951466711,177.5930583788578,0.28780703907215177,0.956234231012419,0.06038121102465995,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,388111839,,,,,,,,,,,,
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,99538.36189429602,10.604660094820611,311.714046100009,20800,5,199086.72378859203,199126.43732992047,176.97462442690434,152.94438232670467,0.20200797583728283,0.9939154091923025,0.23322513698033462,176.97462442690434,152.94438232670467,0.20200797583728283,0.9939154091923025,0.23322513698033462,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0004,4,MeanTimeseriesVectorBCC,271.6109699675199,59.40164558003607,0.029032246759338434,0.9997813518721838,0.2427734895959717,271.6109699675199,59.40164558003607,0.029032246759338434,0.9997813518721838,0.2427734895959717,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,759038744,,,,,,,,,,,,
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,189832.00026215153,21.109679239421506,313.26058510001167,20800,5,379674.00052430306,379713.7140656315,,,,0.9565577029903879,1.0,,,,0.9565577029903879,1.0,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0004,4,MeanTimeseriesVectorBCC,271.6109699675199,59.40164558003607,0.029032246759338434,0.9997813518721838,0.2427734895959717,271.6109699675199,59.40164558003607,0.029032246759338434,0.9997813518721838,0.2427734895959717,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,549795105,2788.990071394975,2489.673545785438,0.07352642507557824,2788.990071394975,2489.673545785438,0.07352642507557824,,,,,,
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,65898.35823126823,7.024116659740855,935.2788564999937,20800,5,131806.71646253645,131846.4300038649,306.5504359177406,61.72988450850027,0.029894460689247063,0.9993146050700676,0.24419674103292263,306.5504359177406,61.72988450850027,0.029894460689247063,0.9993146050700676,0.24419674103292263,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0004,4,MeanTimeseriesVectorBCC,271.6109699675199,59.40164558003607,0.029032246759338434,0.9997813518721838,0.2427734895959717,271.6109699675199,59.40164558003607,0.029032246759338434,0.9997813518721838,0.2427734895959717,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,1540783193,,,,,,,,,,,,
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,92191.53973263036,9.549888001068187,253.0927978999971,20800,5,184393.07946526073,184432.79300658917,374.9607724060441,1000.0,0.21967672509265512,0.9518156860595754,0.2466404844234559,374.9607724060441,1000.0,0.21967672509265512,0.9518156860595754,0.2466404844234559,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0005,5,MeanTimeseriesVectorBCC,214.10607581825695,108.35871528485526,0.0036927803258633525,0.9553759733932415,0.19700927315887193,214.10607581825695,108.35871528485526,0.0036927803258633525,0.9553759733932415,0.19700927315887193,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,1813634498,,,,,,,,,,,,
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,87041.67068320996,10.691587871727787,476.59267620000173,20800,5,174093.34136641992,174133.05490774836,,,,0.9324040677285556,1.0,,,,0.9324040677285556,1.0,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0005,5,MeanTimeseriesVectorBCC,214.10607581825695,108.35871528485526,0.0036927803258633525,0.9553759733932415,0.19700927315887193,214.10607581825695,108.35871528485526,0.0036927803258633525,0.9553759733932415,0.19700927315887193,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,2028567717,3550.5799725887427,3541.5286377988373,0.062358325436029385,3550.5799725887427,3541.5286377988373,0.062358325436029385,,,,,,
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,66055.85104451995,7.073081642342029,819.1277736999909,20800,5,132121.7020890399,132161.41563036834,1000.0,231.99410849097825,0.005174566283496293,0.9527212864358308,0.19409865989293945,1000.0,231.99410849097825,0.005174566283496293,0.9527212864358308,0.19409865989293945,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0005,5,MeanTimeseriesVectorBCC,214.10607581825695,108.35871528485526,0.0036927803258633525,0.9553759733932415,0.19700927315887193,214.10607581825695,108.35871528485526,0.0036927803258633525,0.9553759733932415,0.19700927315887193,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,1009705,,,,,,,,,,,,
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,66366.46604789674,7.12485150252553,233.35277840000344,20800,5,132742.93209579348,132782.64563712192,1000.0,117.3402003143155,0.3611911863804798,0.9558271423281193,0.036501396287727486,1000.0,117.3402003143155,0.3611911863804798,0.9558271423281193,0.036501396287727486,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0006,6,MeanTimeseriesVectorBCC,484.9311816268068,57.89717976044777,0.19171872752433172,0.9571260004284875,0.026430093267670093,484.9311816268068,57.89717976044777,0.19171872752433172,0.9571260004284875,0.026430093267670093,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,512385177,,,,,,,,,,,,
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,66391.00990555233,7.167026885807247,419.4639892000123,20800,5,132792.01981110466,132831.7333524331,,,,0.9420187234897656,0.05428443139587053,,,,0.9420187234897656,0.05428443139587053,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0006,6,MeanTimeseriesVectorBCC,484.9311816268068,57.89717976044777,0.19171872752433172,0.9571260004284875,0.026430093267670093,484.9311816268068,57.89717976044777,0.19171872752433172,0.9571260004284875,0.026430093267670093,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,68411900,2507.0104374431694,797.0639071871897,0.024304589516185308,2507.0104374431694,797.0639071871897,0.024304589516185308,,,,,,
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,65961.02527062166,7.0625734722659,1183.8883792000124,20800,5,131932.0505412433,131971.76408257175,387.56969028404023,50.15369186416986,0.1852330920722384,0.9571589896640931,0.026941469499992498,387.56969028404023,50.15369186416986,0.1852330920722384,0.9571589896640931,0.026941469499992498,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0006,6,MeanTimeseriesVectorBCC,484.9311816268068,57.89717976044777,0.19171872752433172,0.9571260004284875,0.026430093267670093,484.9311816268068,57.89717976044777,0.19171872752433172,0.9571260004284875,0.026430093267670093,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,1383894664,,,,,,,,,,,,
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,82480.51719984578,8.844299801343258,302.30267470001127,20800,5,164971.03439969156,165010.74794102,282.58022311339863,1000.0,0.18874695188442686,0.9752485124088711,0.08084285404442049,282.58022311339863,1000.0,0.18874695188442686,0.9752485124088711,0.08084285404442049,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0007,7,MeanTimeseriesVectorBCC,140.6237988626475,98.86294619967093,0.003315868722132736,0.9830987392431169,0.041908166363040365,140.6237988626475,98.86294619967093,0.003315868722132736,0.9830987392431169,0.041908166363040365,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,151120613,,,,,,,,,,,,
