ppid,clamp_magnitude,group,value
75254959287,10,2,2.2204511642456057
141579159069,10,2,1.9096878051757813
157286867732,10,2,1.2714309692382812
244346351129,10,2,-0.4098724365234375
281449537957,10,2,3.308827209472656
286533593898,10,2,-1.5160156249999999
307390059111,10,2,3.5580936431884767
314751828555,10,2,2.9317474365234375
340447094989,10,2,1.812235260009763
363396258093,10,2,2.9793258666992157
372881010640,10,2,0.9931293487548828
413611575961,10,2,3.364959716796875
424813729943,10,2,0.5047149658203125
450325436890,10,2,0.9801452636718778
453578034881,10,2,1.002027893066409
455088283633,10,2,-1.608352661132812
485655207419,10,2,-2.3568824768066405
490372725762,10,2,-0.8477066040039075
497830706648,10,2,-0.7561553955078125
499781516147,10,2,1.1546707153320312
514699809951,10,2,0.6131988525390625
524084624601,10,2,1.7601821899414063
526591815054,10,2,0.3344860076904297
560719192726,10,2,-0.6657562255859375
568911038571,10,2,-10.461773681640626
571510386420,10,2,2.192730712890622
607190310023,10,2,0.4426261901855469
610091723036,10,2,-0.4418321609497067
616859448142,10,2,1.2212692260742188
662896639900,10,2,2.09739990234375
665972822112,10,2,0.1313617706298828
706570674898,10,2,-0.2766387939453125
711049351608,10,2,2.405271911621093
747682140674,10,2,0.11757850646972656
758610083023,10,2,0.4767101287841789
764955634018,10,2,0.198455810546875
781632843660,10,2,4.044564819335937
788534438470,10,2,-0.02476348876953125
802470273105,10,2,-35.60011100769043
818668159889,10,2,0.14240264892578125
841781280934,10,2,1.88658447265625
856257066596,10,2,1.7154228210449225
881636635866,10,2,-0.8205188751220707
928185260389,10,2,-0.2857887268066399
982309131650,10,2,-0.8256805419921875
993634722428,10,2,2.0242424011230473
37013057852,15,3,1.8998168945312472
62472867313,15,3,-0.3420379638671875
81350229447,15,3,-1.2456192016601562
96435749437,15,3,-3.179452800750732
139654613099,15,3,2.852825927734375
141351339407,15,3,-0.15298156738281285
158240405377,15,3,-0.8051239013671871
193100401433,15,3,1.7023956298828125
219942741794,15,3,4.24071044921875
263290655799,15,3,16.026993179321288
287971476791,15,3,7.0457580566406275
306810469599,15,3,-4.153431701660156
311279476853,15,3,0.30166778564453123
311518904287,15,3,1.9647823333740235
370640644570,15,3,-0.2787322998046875
383627469185,15,3,1.0390625000000002
390771680977,15,3,3.7007400512695314
398109816713,15,3,-0.9653854370117191
401611892739,15,3,0.0183074951171875
435751852346,15,3,1.697265625
456157590029,15,3,-0.6000640869140625
466178274480,15,3,2.267059326171875
510743529302,15,3,-0.0451385498046875
519645490683,15,3,0.2914773941040039
549389360938,15,3,1.0715621948242187
564938298193,15,3,0.04584732055664098
572670224355,15,3,-1.8462646484375
577084825607,15,3,1.36142578125
591787668410,15,3,7.612396240234375
624015980400,15,3,1.6803802490234347
625553694320,15,3,-0.7234481811523409
657277573598,15,3,-0.2175434112548828
669404158834,15,3,0.4902877807617159
