ppid,clamp_magnitude,baseline_bias,pointer,late_adapt
353267429629,6,-8.037649536132813,Trackpad,37.57249450683594
353267429629,8,0.9758033752441408,Trackpad,20.18266358375549
353520557284,55,-17.57811279296875,Mouse,22.169376373291012
353520557284,65,1.6890666961669916,Mouse,19.593771171569824
353520557284,75,5.20770034790039,Mouse,12.399671936035157
353520557284,85,8.825036621093739,Mouse,24.444366455078118
357323471689,140,-2.3934402465820255,Mouse,-11.68199615478515
357323471689,150,-7.868633842468263,Mouse,-20.741266632080077
357323471689,160,-4.558081054687493,Mouse,-11.020429992675778
357323471689,170,10.269660186767577,Mouse,6.2136379241943365
35938706947,100,-2.7048810958862295,Mouse,22.14595832824707
35938706947,110,8.43591918945312,Mouse,17.507392883300778
35938706947,120,-4.812721252441417,Mouse,26.347158050537104
35938706947,130,9.650493621826174,Mouse,-2.1722034454345702
363396258093,3,-1.614538192749022,Mouse,-0.3696219444274901
363396258093,5,-8.493154907226563,Mouse,26.956595420837395
