ppid,trial_num,target_angles_degrees,target_exposure_index,clamp_magnitude,ballistic_duration,target_hit_time_fraction_of_bout,target_hit_arc_fraction_of_bout,target_hit_within_bout,ballistic_arc_length
73180105537,100,225.0,4,70.0,0.0987548828125,0.6804697156983931,0.9749111940220946,True,3.9525178047626635
73180105537,101,225.0,5,70.0,0.114990234375,0.2892781316348195,0.5112360290646791,True,7.707695159058633
73180105537,102,45.0,5,60.0,0.2164306640625,0.23519458544839256,0.3742066877209646,True,15.203998179302774
73180105537,103,315.0,5,90.0,0.13238525390625,0.2766251728907331,0.556309727498641,True,6.6818150166085415
73180105537,104,135.0,5,80.0,0.164306640625,0.20208023774145617,0.39617778971920103,True,12.577406465906448
73180105537,105,315.0,6,90.0,0.11529541015625,0.3043938591847538,0.6033023338817219,True,11.141037065514054
73180105537,106,135.0,6,80.0,0.14825439453125,0.23260601070399342,0.5214812146406529,True,6.67490535999009
73180105537,107,225.0,6,70.0,0.08111572265625,0.20090293453724606,0.4485725535759452,True,6.960083353389992
73180105537,108,45.0,6,60.0,0.11505126953125,0.2907161803713528,0.46482583358985335,True,8.915994719391334
73180105537,109,135.0,7,80.0,0.09783935546875,0.32938240798502805,0.7841283439766057,True,3.595190596402927
73180105537,110,225.0,7,70.0,0.13116455078125,0.1181945090739879,0.39235484497933537,True,7.3174401966608995
73180105537,111,45.0,7,60.0,0.18243408203125,0.19036467045834726,0.33135213248502965,True,17.883210970739047
73180105537,112,315.0,7,90.0,0.1195068359375,0.2895812053115424,0.43663725978737317,True,10.23896405289334
